sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-0.059570312,0.9111328,0.40820312,-1.21875,0.125,0.09375
1,-0.060546875,0.9140625,0.41992188,-1.28125,0.0625,0.21875
2,-0.059570312,0.90722656,0.41308594,-1.09375,0.1875,0.03125
3,-0.055664062,0.9111328,0.421875,-0.53125,-0.5,-0.09375
4,-0.059570312,0.9160156,0.42089844,-0.65625,-0.1875,-0.21875
5,-0.06542969,0.92089844,0.42285156,-0.71875,-0.1875,0.375
6,-0.06542969,0.9121094,0.42871094,-0.03125,-0.25,0.25
7,-0.0625,0.9121094,0.421875,1.90625,0.125,-0.28125
8,-0.059570312,0.9111328,0.4033203,-0.28125,-3.125,-0.71875
9,-0.052734375,0.9267578,0.43066406,-1.8125,-1.53125,0.09375
10,-0.052734375,0.90234375,0.43554688,0.5625,-1.40625,0.9375
11,-0.057617188,0.9042969,0.3984375,-1.5,0.21875,0.5
12,-0.064453125,0.9042969,0.4267578,-1.03125,1.21875,0.15625
13,-0.064453125,0.9160156,0.4375,-0.09375,0.40625,-0.15625
14,-0.055664062,0.9140625,0.41503906,-0.21875,-0.1875,0.15625
15,-0.055664062,0.90625,0.42382812,-0.09375,-0.5,-0.15625
16,-0.0546875,0.9111328,0.4326172,1.0625,-0.25,-0.34375
17,-0.060546875,0.9121094,0.41308594,0.625,0.34375,-0.59375
18,-0.05859375,0.9169922,0.421875,0.9375,-0.0625,-0.40625
19,-0.07128906,0.9111328,0.41601562,0.75,-0.25,-0.28125
20,-0.057617188,0.9160156,0.42089844,1.0,-1.09375,-0.46875
21,-0.051757812,0.9248047,0.4267578,-0.65625,-1.0625,0.3125
22,-0.049804688,0.90625,0.4248047,-0.40625,0.46875,-0.03125
23,-0.0546875,0.91015625,0.4169922,-0.40625,0.40625,0.25
24,-0.045898438,0.91015625,0.4267578,-0.46875,0.0,0.15625
25,-0.049804688,0.91503906,0.4169922,-0.71875,-0.5625,0.25
26,-0.061523438,0.9160156,0.3984375,-0.34375,-2.28125,0.15625
27,-0.0625,0.921875,0.42089844,-0.78125,-1.34375,-0.34375
28,-0.057617188,0.89941406,0.4140625,0.0625,-0.8125,0.03125
29,-0.056640625,0.90527344,0.4267578,-1.15625,-0.125,0.375
30,-0.059570312,0.9042969,0.43066406,1.25,0.53125,-0.03125
31,-0.05859375,0.9111328,0.42089844,1.96875,-1.0,0.6875
32,-0.061523438,0.91796875,0.43554688,2.75,-1.09375,-0.65625
33,-0.043945312,0.9091797,0.41308594,1.78125,-2.09375,-0.59375
34,-0.055664062,0.9111328,0.43359375,1.34375,-1.40625,-0.78125
35,-0.048828125,0.91503906,0.4169922,0.25,-0.9375,-0.03125
36,-0.056640625,0.9042969,0.42773438,-0.03125,0.0625,0.25
37,-0.06347656,0.91503906,0.39941406,-0.03125,0.28125,-0.15625
38,-0.059570312,0.9277344,0.4013672,-0.53125,0.21875,-0.53125
39,-0.056640625,0.9111328,0.4326172,-1.09375,0.0,0.625
40,-0.0625,0.9042969,0.41796875,0.0625,0.71875,-0.28125
41,-0.0625,0.92871094,0.42773438,0.9375,-0.25,0.03125
42,-0.059570312,0.9121094,0.41601562,0.5,-0.5,0.03125
43,-0.046875,0.9189453,0.4169922,-0.03125,-0.5,0.09375
44,-0.0546875,0.8964844,0.42285156,0.0,-0.3125,0.09375
45,-0.056640625,0.91503906,0.41796875,0.5625,-0.3125,0.09375
46,-0.056640625,0.9160156,0.42382812,0.0,0.0625,-0.09375
47,-0.0625,0.91308594,0.4267578,-0.78125,0.125,0.09375
48,-0.051757812,0.9121094,0.42285156,-0.65625,0.0,-0.09375
49,-0.057617188,0.91503906,0.41992188,-0.28125,-0.0625,0.15625
