sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-0.0390625,-0.9819946,0.10784912,-1.875,0.171875,-1.453125
1,-0.061035156,-1.0015259,0.09466553,-0.703125,-1.8125,0.359375
2,-0.021972656,-0.99957275,0.12835693,-0.578125,1.3125,-1.390625
3,-0.037353516,-1.0178833,0.09710693,-1.078125,0.3125,-0.515625
4,-0.053466797,-0.9807739,0.101501465,-1.78125,-1.640625,0.53125
5,-0.045654297,-0.9829712,0.11102295,-0.703125,-1.546875,-1.875
6,-0.036132812,-0.9902954,0.116882324,-0.96875,-0.890625,-0.75
7,-0.056884766,-1.000061,0.120788574,1.09375,-1.109375,0.828125
8,-0.046875,-1.0188599,0.113464355,-1.453125,-0.234375,-0.1875
9,-0.048095703,-0.9885864,0.11053467,-2.28125,0.8125,2.53125
10,-0.056396484,-0.97320557,0.12298584,3.171875,2.25,3.4375
11,-0.044189453,-0.9985962,0.121520996,-0.921875,0.84375,1.8125
12,-0.045166016,-0.9944458,0.09075928,-0.484375,2.3125,2.390625
13,-0.0034179688,-1.0010376,0.09613037,-1.078125,4.625,0.703125
14,-0.013916016,-0.99420166,0.10638428,-1.65625,0.21875,3.40625
15,-0.025390625,-0.9973755,0.11932373,-1.484375,1.9375,2.140625
16,0.0068359375,-0.989563,0.078063965,-2.625,0.6875,-0.625
17,-0.035888672,-0.9841919,0.11126709,-0.921875,0.890625,4.15625
18,-0.04321289,-0.9702759,0.14251709,6.890625,5.625,6.265625
19,0.0075683594,-1.02594,0.10784912,-2.65625,4.59375,2.578125
20,-0.008300781,-1.0027466,0.11151123,-0.359375,4.8125,3.3125
21,0.021728516,-0.9981079,0.07122803,-0.65625,6.921875,1.375
22,0.036621094,-0.9915161,0.08685303,-5.234375,1.125,2.28125
23,0.02368164,-0.9627075,0.093444824,-0.8125,-0.34375,0.25
24,0.012451172,-1.0108032,0.11175537,-1.15625,1.421875,-1.90625
25,0.011474609,-1.0083618,0.12786865,-2.5,-0.875,-2.53125
26,0.0068359375,-1.0020142,0.09710693,0.765625,-0.75,-5.171875
27,0.0009765625,-0.97369385,0.10614014,-0.15625,1.59375,-1.203125
28,-0.021972656,-1.0090942,0.11273193,1.46875,-1.40625,2.1875
29,0.016845703,-1.0046997,0.10369873,-1.796875,0.234375,0.40625
30,0.017578125,-0.975647,0.11029053,0.3125,-0.75,0.953125
31,-0.0087890625,-0.9819946,0.09661865,-0.84375,-2.0,0.296875
32,-0.006591797,-0.97662354,0.11444092,-3.125,-3.828125,-1.453125
33,-0.009765625,-1.0020142,0.11175537,-1.6875,-2.921875,-0.875
34,-0.004638672,-1.0105591,0.12200928,-2.921875,-0.046875,0.25
35,0.0146484375,-0.98931885,0.12835693,1.984375,1.8125,0.328125
36,0.0073242188,-0.9951782,0.12908936,1.828125,1.6875,-1.484375
37,0.037597656,-0.9849243,0.10028076,0.09375,1.03125,-1.578125
38,0.021728516,-0.9834595,0.1005249,-0.234375,-0.671875,-2.84375
39,0.007080078,-0.9890747,0.113708496,2.34375,-2.078125,-2.296875
40,-0.021484375,-1.00177,0.10467529,1.25,-1.46875,-2.828125
41,-0.05419922,-1.0022583,0.09320068,-4.28125,0.4375,-3.015625
42,-0.029785156,-0.9780884,0.12420654,2.28125,1.6875,-3.015625
43,-0.0107421875,-1.0105591,0.09490967,1.890625,2.671875,-1.5625
44,-0.02734375,-0.99591064,0.09564209,-3.046875,-0.140625,-0.296875
45,-0.030761719,-0.973938,0.09832764,1.34375,-0.453125,-3.203125
46,-0.03955078,-1.029602,0.112976074,0.734375,0.4375,-0.734375
47,-0.032714844,-0.9829712,0.09515381,-1.6875,0.03125,0.484375
48,-0.023925781,-0.97784424,0.093933105,-1.3125,2.9375,-1.40625
49,-0.0043945312,-1.0088501,0.08050537,2.359375,1.03125,1.609375
