sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.7402344,-0.03717041,0.7189331,-0.015625,0.234375,0.109375
1,0.7302246,-0.044006348,0.7189331,0.71875,-0.65625,0.03125
2,0.7253418,-0.042053223,0.72406006,0.828125,-0.578125,0.1875
3,0.72387695,-0.042785645,0.7091675,1.0625,0.0625,0.25
4,0.7236328,-0.042297363,0.7211304,1.328125,-0.234375,0.421875
5,0.72021484,-0.047668457,0.71795654,1.59375,-0.125,0.5625
6,0.7285156,-0.046936035,0.7177124,1.890625,0.234375,0.3125
7,0.7270508,-0.039611816,0.7057495,1.5625,0.015625,0.203125
8,0.7312012,-0.04425049,0.7116089,1.625,0.15625,0.203125
9,0.72436523,-0.053771973,0.7164917,0.34375,-0.03125,0.421875
10,0.7336426,-0.04840088,0.7182007,1.09375,-0.109375,0.328125
11,0.7351074,-0.04547119,0.7160034,0.625,0.59375,0.453125
12,0.7290039,-0.06817627,0.70965576,0.515625,0.953125,0.84375
13,0.73217773,-0.054504395,0.7133179,-0.34375,-0.140625,0.8125
14,0.72998047,-0.04937744,0.7074585,-1.171875,0.328125,0.515625
15,0.72998047,-0.040100098,0.696228,-1.15625,0.875,0.421875
16,0.7246094,-0.041809082,0.70965576,-1.09375,0.078125,0.6875
17,0.7380371,-0.038879395,0.7091675,-0.34375,0.21875,0.6875
18,0.7426758,-0.04473877,0.69158936,0.390625,0.96875,0.75
19,0.7451172,-0.0413208,0.6774292,2.96875,3.46875,0.765625
20,0.7421875,-0.03302002,0.66815186,4.59375,4.828125,0.0625
21,0.73413086,-0.042053223,0.6781616,12.0,7.328125,-0.171875
22,0.74072266,-0.05303955,0.7057495,19.78125,10.765625,0.984375
23,0.8371582,-0.13946533,0.6437378,31.984375,35.609375,12.234375
24,1.0371094,-0.09136963,0.5072632,-2.296875,27.0625,22.203125
25,0.72265625,0.059509277,0.7411499,-9.8125,-18.921875,17.90625
26,0.55126953,-0.007873535,0.55096436,-3.3125,-8.40625,-3.484375
27,0.80249023,-0.117492676,0.60858154,-3.5625,8.546875,-3.609375
28,0.84472656,-0.073791504,0.5734253,1.03125,6.390625,2.40625
29,0.85717773,-0.14508057,0.64837646,-1.046875,-7.234375,-0.015625
30,0.8227539,0.009216309,0.60565186,-1.75,-0.90625,0.640625
31,0.8046875,0.0067749023,0.6154175,-4.171875,6.1875,5.0625
32,0.7980957,-0.015930176,0.64349365,0.75,-2.453125,0.890625
33,0.7895508,-0.038879395,0.57611084,-0.921875,-1.65625,-1.4375
34,0.7878418,0.049987793,0.5722046,-3.234375,0.5625,1.734375
35,0.8059082,-0.012023926,0.61883545,-2.703125,-1.796875,1.390625
36,0.77124023,-0.06036377,0.6066284,0.40625,1.640625,0.03125
37,0.83447266,-0.062561035,0.6017456,-3.515625,3.65625,0.109375
38,0.83984375,-0.014221191,0.5897827,-3.59375,0.15625,0.8125
39,0.8339844,0.0040893555,0.63397217,-1.796875,-3.09375,-0.953125
40,0.7922363,-0.0029907227,0.6144409,-6.125,-2.5,0.5
41,0.7907715,0.00018310547,0.60028076,-4.546875,-1.734375,0.640625
42,0.7770996,-0.0032348633,0.6141968,-2.546875,-2.828125,-1.171875
43,0.7675781,-0.0049438477,0.6310425,-0.921875,-5.921875,-0.796875
44,0.80322266,-0.018371582,0.6630249,-1.203125,-0.953125,0.65625
45,0.83374023,-0.03668213,0.5824585,-3.625,6.140625,1.6875
46,0.81347656,0.019958496,0.62298584,0.3125,4.21875,2.296875
47,0.8469238,0.003112793,0.6010132,-2.71875,0.34375,-0.203125
48,0.8149414,-0.006164551,0.5595093,1.375,5.15625,1.84375
49,0.8244629,-0.01763916,0.57611084,-0.390625,3.953125,1.65625
50,0.80078125,0.0048217773,0.5692749,-4.03125,-2.5,1.53125
51,0.7512207,0.059509277,0.63494873,1.046875,0.4375,-0.765625
52,0.8273926,0.018249512,0.60565186,0.03125,3.828125,-1.28125
53,0.8742676,0.0014038086,0.6281128,2.046875,4.46875,1.15625
54,0.8195801,-0.01373291,0.59417725,-1.921875,-2.59375,1.359375
55,0.81591797,0.013122559,0.6034546,-1.703125,-1.84375,-1.234375
56,0.80078125,0.009460449,0.57928467,0.515625,-0.328125,-0.3125
57,0.81518555,-0.004699707,0.5722046,-0.03125,0.671875,0.84375
58,0.83081055,0.015075684,0.57244873,-1.953125,-0.796875,1.1875
59,0.8227539,0.024841309,0.60272217,-0.65625,-1.015625,0.1875
60,0.8149414,0.0211792,0.604187,0.21875,-0.3125,0.171875
61,0.8383789,0.0067749023,0.6034546,-1.5625,-0.640625,0.171875
62,0.81152344,0.009216309,0.602478,-1.921875,0.546875,0.859375
63,0.8347168,-0.016662598,0.56414795,3.578125,9.515625,0.015625
64,0.81225586,0.00970459,0.5758667,7.96875,1.71875,0.125
65,0.8105469,0.01776123,0.57684326,2.890625,-1.359375,-0.40625
66,0.8251953,0.020935059,0.5739136,-0.796875,-0.234375,0.984375
67,0.8486328,-0.002746582,0.5668335,0.359375,1.5625,1.75
68,0.8522949,-0.0012817383,0.5807495,0.140625,-0.328125,1.421875
69,0.8220215,0.0026245117,0.5685425,-0.796875,-1.84375,0.078125
70,0.8171387,0.011657715,0.5717163,-0.453125,-0.8125,-0.0625
71,0.8269043,0.00018310547,0.55804443,-2.015625,0.046875,-0.359375
72,0.8540039,-0.0051879883,0.5963745,-0.75,0.609375,-1.203125
73,0.81469727,0.011169434,0.5897827,-0.5625,-3.03125,-0.28125
74,0.82910156,0.035583496,0.5739136,-2.171875,-1.25,0.828125
75,0.8251953,0.029968262,0.58465576,-2.4375,-0.609375,0.625
76,0.8276367,-0.023498535,0.5997925,-7.265625,-7.25,-0.546875
77,0.78027344,0.03778076,0.64471436,-10.0625,-7.09375,-8.0625
78,0.74780273,0.023132324,0.59417725,2.5625,-7.984375,-10.96875
79,0.77905273,0.017028809,0.6129761,13.984375,-4.5625,-11.484375
80,0.83447266,-0.019836426,0.60565186,23.984375,4.75,-9.578125
81,0.8696289,-0.097961426,0.6144409,18.8125,-1.421875,-8.03125
82,0.85009766,-0.12579346,0.6256714,1.1875,-13.421875,-5.984375
83,0.84033203,-0.105773926,0.5883179,-8.015625,-11.96875,-4.265625
84,0.8054199,-0.07330322,0.58343506,-6.203125,-6.15625,-0.8125
85,0.74780273,-0.062805176,0.6347046,2.078125,-2.375,3.234375
86,0.78271484,-0.035949707,0.5973511,-1.921875,0.6875,15.109375
87,1.0087891,-0.028625488,0.50775146,7.953125,43.0625,31.046875
