sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-0.2019043,-0.97369385,0.24554443,1.40625,1.515625,0.359375
1,-0.20288086,-0.96588135,0.2453003,-0.3125,2.296875,-0.140625
2,-0.19628906,-0.96588135,0.2489624,3.6875,3.953125,0.171875
3,-0.21044922,-0.9741821,0.24407959,2.53125,3.625,0.125
4,-0.21704102,-0.95635986,0.23651123,-0.578125,3.84375,0.265625
5,-0.19335938,-0.96173096,0.23651123,-0.890625,2.0,-0.40625
6,-0.20092773,-0.97247314,0.22918701,1.296875,3.375,-0.375
7,-0.19238281,-0.95758057,0.22845459,-0.203125,3.0625,-0.546875
8,-0.2084961,-0.9663696,0.23553467,-0.296875,2.0625,-0.5625
9,-0.18969727,-0.96661377,0.23309326,0.40625,1.3125,-0.0625
10,-0.20483398,-0.9649048,0.21673584,0.640625,1.359375,0.015625
11,-0.20898438,-0.9639282,0.22821045,0.828125,1.21875,0.421875
12,-0.19604492,-0.9570923,0.21844482,0.421875,-0.484375,0.40625
13,-0.19702148,-0.9536743,0.21502686,0.921875,-0.84375,0.734375
14,-0.19580078,-0.95880127,0.19720459,-2.609375,-2.953125,1.296875
15,-0.20410156,-0.97442627,0.24481201,-0.875,-3.703125,1.8125
16,-0.20507812,-0.9776001,0.21209717,-1.203125,-2.390625,1.796875
17,-0.19750977,-0.9612427,0.23114014,-2.9375,-0.34375,0.6875
18,-0.18676758,-0.97491455,0.19085693,-2.140625,3.03125,-0.15625
19,-0.20385742,-0.9729614,0.22869873,0.796875,3.546875,0.6875
20,-0.1928711,-0.9678345,0.23065186,1.6875,0.765625,0.71875
21,-0.20361328,-0.9663696,0.23480225,-2.3125,-0.921875,0.53125
22,-0.1928711,-0.9636841,0.23382568,-2.625,-2.515625,0.5
23,-0.20214844,-0.96221924,0.24432373,-2.15625,-3.515625,0.71875
24,-0.1953125,-0.97076416,0.2333374,-2.890625,-4.0625,1.1875
25,-0.2006836,-0.95318604,0.20452881,-4.3125,-2.96875,0.15625
26,-0.20629883,-0.9595337,0.2609253,2.375,1.890625,0.46875
27,-0.21826172,-0.975647,0.23309326,1.8125,-0.625,1.234375
28,-0.20703125,-0.9631958,0.24334717,-1.9375,-2.84375,0.765625
29,-0.19995117,-0.9631958,0.24163818,-1.03125,-1.328125,1.625
30,-0.19848633,-0.97052,0.2230835,-2.640625,-1.53125,1.3125
31,-0.20117188,-0.9644165,0.23553467,-1.59375,-0.015625,1.078125
32,-0.19555664,-0.9685669,0.24017334,0.59375,2.6875,0.921875
33,-0.21533203,-0.9636841,0.26116943,1.015625,3.03125,0.515625
34,-0.19091797,-0.9636841,0.22869873,-1.34375,1.46875,-0.171875
35,-0.1887207,-0.96539307,0.25457764,6.296875,6.9375,0.390625
36,-0.17211914,-0.9758911,0.2243042,3.0,7.28125,-0.171875
37,-0.19067383,-0.9697876,0.230896,1.0625,7.390625,-0.375
38,-0.19580078,-0.9697876,0.24456787,0.484375,6.578125,-0.828125
