sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.7158203,-0.059387207,0.76068115,-0.078125,0.78125,1.140625
1,0.7155762,-0.07525635,0.7836304,1.4375,-1.078125,0.1875
2,0.67333984,-0.073791504,0.78118896,0.296875,-2.125,-0.234375
3,0.6984863,-0.08453369,0.7650757,-2.171875,-1.234375,0.0
4,0.7116699,-0.042297363,0.7494507,-2.90625,1.265625,-1.1875
5,0.69506836,-0.044006348,0.762146,-0.75,0.03125,-0.109375
6,0.6821289,-0.06817627,0.7645874,0.890625,-2.015625,0.84375
7,0.67211914,-0.074523926,0.79486084,0.5,-2.09375,0.328125
8,0.7092285,-0.0635376,0.7665405,-1.890625,0.359375,-0.421875
9,0.704834,-0.037902832,0.75335693,-2.0625,0.90625,-0.828125
10,0.69140625,-0.038146973,0.74798584,-0.609375,0.546875,0.46875
11,0.68481445,-0.07501221,0.7692261,0.515625,-1.34375,1.65625
12,0.6826172,-0.08282471,0.7802124,-1.0,-1.859375,-0.28125
13,0.7055664,-0.0491333,0.76190186,-3.15625,0.984375,-2.125
14,0.72021484,-0.026916504,0.7682495,-1.765625,0.015625,-0.953125
15,0.6765137,-0.057434082,0.76898193,-0.625,-1.34375,0.40625
16,0.6477051,-0.07672119,0.7843628,0.265625,-2.078125,0.1875
17,0.6867676,-0.06744385,0.76849365,-2.1875,-0.140625,-0.96875
18,0.71240234,-0.026428223,0.7626343,-1.59375,1.3125,-1.25
19,0.7080078,-0.050842285,0.76727295,0.203125,0.34375,0.421875
20,0.6777344,-0.06768799,0.7628784,0.984375,-0.078125,0.875
21,0.6364746,-0.0569458,0.78289795,1.296875,-1.59375,-0.296875
22,0.68774414,-0.0881958,0.77801514,-1.65625,-2.5,-1.375
23,0.7089844,-0.05279541,0.77020264,-1.71875,-0.546875,-1.0
24,0.66430664,-0.050598145,0.793396,-1.734375,-1.0,0.109375
25,0.6755371,-0.06402588,0.8016968,-3.53125,0.875,-1.6875
26,0.6843262,-0.06060791,0.76898193,-4.03125,2.140625,-2.953125
27,0.6711426,-0.057678223,0.79022217,-3.25,1.34375,-3.046875
28,0.6970215,-0.066467285,0.7807007,-3.3125,0.46875,-3.609375
29,0.68725586,-0.04449463,0.7675171,-2.15625,-0.28125,-3.140625
30,0.6647949,-0.03765869,0.78167725,-0.375,-0.796875,-1.96875
31,0.6821289,-0.044006348,0.7938843,0.359375,-0.953125,-0.640625
32,0.68969727,-0.039367676,0.74627686,0.3125,1.921875,1.078125
33,0.6723633,-0.028381348,0.76849365,3.21875,1.328125,0.78125
34,0.6936035,-0.0881958,0.7921753,6.0625,-1.078125,2.359375
35,0.67700195,-0.101379395,0.76190186,3.671875,0.171875,4.046875
36,0.6586914,-0.074279785,0.74554443,-1.0,2.203125,-0.125
37,0.7121582,-0.045959473,0.7626343,-1.6875,2.3125,-1.828125
38,0.6984863,-0.04449463,0.78240967,0.828125,1.390625,1.6875
39,0.6821289,-0.08673096,0.79193115,2.484375,-2.390625,2.234375
40,0.67993164,-0.08062744,0.7772827,-0.453125,-1.546875,-0.84375
41,0.71484375,-0.03302002,0.77801514,-2.546875,0.75,-1.734375
42,0.6977539,-0.062805176,0.7514038,-1.15625,0.4375,0.125
43,0.68359375,-0.085754395,0.75823975,0.109375,-1.609375,1.8125
44,0.67285156,-0.093566895,0.7994995,-2.671875,-0.28125,0.65625
45,0.6904297,-0.06451416,0.7938843,-4.421875,-1.09375,-1.34375
46,0.67211914,-0.046203613,0.7575073,-3.625,0.140625,-3.09375
47,0.66674805,-0.031555176,0.7626343,-2.796875,1.765625,-0.078125
48,0.6828613,-0.066223145,0.77459717,0.453125,-1.8125,1.109375
49,0.68652344,-0.070617676,0.7687378,-0.953125,0.34375,-0.140625
