sample_no,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.08886719,-0.9944458,-0.09820557,-4.265625,7.25,0.515625
1,0.07788086,-1.0249634,-0.06011963,2.140625,6.03125,1.578125
2,0.08618164,-1.0222778,-0.09820557,0.0,7.296875,1.40625
3,0.09008789,-0.97491455,-0.08770752,0.859375,5.8125,0.65625
4,0.06713867,-0.97906494,-0.09698486,0.9375,3.28125,0.59375
5,0.09765625,-0.9429321,-0.10040283,0.90625,0.71875,0.375
6,0.09350586,-0.94122314,-0.10675049,2.34375,-0.09375,0.90625
7,0.09399414,-0.94122314,-0.112854004,3.375,-1.53125,0.8125
8,0.10668945,-0.91119385,-0.13604736,0.234375,-4.53125,-0.359375
9,0.11767578,-0.9714966,-0.097473145,2.21875,-4.734375,1.296875
10,0.0859375,-1.0125122,-0.101867676,0.96875,-3.75,1.71875
11,0.10595703,-0.9661255,-0.101379395,-1.09375,-1.171875,1.15625
12,0.09301758,-1.0064087,-0.101379395,-1.3125,-0.140625,1.359375
13,0.12231445,-1.0056763,-0.097717285,-2.890625,-0.90625,-0.78125
14,0.11328125,-0.9968872,-0.09893799,-3.1875,-1.078125,-1.265625
15,0.10522461,-0.975647,-0.07989502,-1.296875,0.171875,-1.03125
16,0.10058594,-0.98394775,-0.10308838,-1.171875,-1.109375,-1.046875
17,0.11669922,-0.92315674,-0.09674072,-1.359375,-0.046875,-0.796875
18,0.079833984,-0.9661255,-0.073791504,1.03125,-1.484375,0.65625
19,0.09301758,-0.9649048,-0.07965088,-0.40625,-1.484375,0.6875
20,0.1003418,-0.991272,-0.105773926,-0.609375,-2.375,0.390625
21,0.095214844,-1.0090942,-0.09185791,0.28125,-1.84375,0.078125
22,0.10205078,-1.003479,-0.101623535,-1.375,-0.859375,-0.953125
23,0.09350586,-0.9819946,-0.085998535,-1.421875,-0.703125,-0.65625
24,0.099609375,-0.9751587,-0.089416504,-1.1875,-0.03125,-0.59375
25,0.09790039,-0.9690552,-0.07989502,0.234375,0.28125,0.25
26,0.087402344,-0.9553833,-0.08721924,0.375,-0.546875,0.453125
27,0.10571289,-0.96051025,-0.08721924,-0.25,0.015625,0.1875
28,0.09423828,-0.991272,-0.1104126,-0.203125,-1.25,0.234375
29,0.114990234,-0.9697876,-0.097229004,-1.71875,-0.6875,-0.59375
30,0.103271484,-1.0171509,-0.077697754,0.859375,-2.78125,0.375
31,0.10107422,-0.9783325,-0.10650635,-3.9375,-3.703125,-1.734375
32,0.091308594,-0.9981079,-0.07672119,-1.671875,-2.8125,-0.578125
33,0.088378906,-0.9758911,-0.07574463,-1.25,-1.0,-0.984375
34,0.0871582,-0.9673462,-0.08062744,0.171875,-0.21875,0.25
35,0.08886719,-0.96954346,-0.0713501,0.703125,-0.125,-0.296875
36,0.091552734,-0.9678345,-0.07940674,-1.109375,0.046875,-0.734375
37,0.10595703,-0.97198486,-0.07110596,-1.0,-1.0,-0.171875
38,0.099121094,-0.99005127,-0.07696533,-0.09375,-1.265625,-0.15625
39,0.10131836,-0.991272,-0.07867432,-1.0,-1.421875,-0.4375
40,0.099365234,-0.98931885,-0.08062744,-0.453125,-1.46875,-0.140625
41,0.09765625,-0.98809814,-0.07232666,-0.359375,-0.78125,-0.203125
42,0.087890625,-0.9746704,-0.07745361,-0.40625,-0.765625,0.109375
43,0.09033203,-0.9846802,-0.08282471,-0.703125,-0.984375,-0.375
44,0.09448242,-0.9692993,-0.049865723,-0.078125,-0.109375,-0.265625
45,0.06933594,-0.9883423,-0.08282471,-0.359375,-1.546875,0.25
46,0.10864258,-0.9663696,-0.085754395,-2.359375,-0.03125,-0.484375
47,0.08935547,-0.9854126,-0.0791626,-0.0625,-1.296875,0.140625
48,0.09375,-0.989563,-0.06573486,-1.890625,-2.203125,-0.453125
49,0.11035156,-1.0010376,-0.054260254,-1.265625,1.0625,-0.46875
50,0.091552734,-1.0249634,-0.081848145,-8.1875,1.53125,1.859375
51,0.115722656,-1.0151978,-0.023254395,-6.3125,6.5,0.578125
52,0.059326172,-0.98516846,-0.046691895,-2.390625,6.890625,1.53125
53,0.072265625,-0.98638916,-0.046691895,1.375,7.359375,2.671875
54,0.09838867,-0.99591064,-0.05718994,1.96875,6.53125,2.796875
55,0.10058594,-0.9573364,-0.082336426,1.359375,2.78125,1.21875
56,0.10083008,-0.9500122,-0.057434082,2.109375,2.765625,1.203125
57,0.09765625,-0.9495239,-0.051330566,2.859375,0.21875,-0.265625
58,0.09448242,-0.9224243,-0.06011963,5.90625,-1.953125,-0.609375
59,0.11645508,-0.9373169,-0.10064697,3.734375,-1.3125,-0.5625
